student_id,age,engagement_level,task_type,task_difficulty,time_spent_on_task,accuracy_of_responses,emotion_score,frustration_level,skill_gap,personalized_feedback,optimized_learning_path,learning_progress,progress_category
83,11,5.18,Writing,Hard,512,99,0.09,2,Grammar,Practice grammar rules.,Listening → Speaking → Writing,41.82,Medium
83,16,1.4,Listening,Medium,42,70,-0.44,6,None,Focus on synonyms.,Reading → Grammar → Speaking,25.04,Low
83,17,6.71,Listening,Medium,191,60,0.09,5,Vocabulary,Focus on synonyms.,Listening → Speaking → Writing,23.18,Low
84,14,6.2,Reading,Medium,373,90,-0.66,2,None,Practice grammar rules.,Reading → Grammar → Speaking,37.09,Low
84,14,7.42,Listening,Hard,478,52,0.49,7,Vocabulary,Focus on synonyms.,Writing → Reading → Listening,15.2,Low
84,12,1.7,Listening,Easy,361,83,0.65,0,Pronunciation,Improve pronunciation.,Reading → Grammar → Speaking,35.16,Low
84,13,1.95,Writing,Hard,293,67,0.71,4,Vocabulary,Improve pronunciation.,Listening → Speaking → Writing,24.46,Low
84,10,8.9,Grammar,Easy,112,64,-0.79,7,Grammar,Improve pronunciation.,Writing → Reading → Listening,26.26,Low
84,13,7.5,Speaking,Easy,363,74,0.12,2,Grammar,Focus on synonyms.,Writing → Reading → Listening,31.62,Low
84,12,9.08,Listening,Easy,409,99,0.62,10,Grammar,Focus on synonyms.,Reading → Grammar → Speaking,46.08,Medium
84,14,7.59,Listening,Medium,248,100,-0.74,9,Vocabulary,Practice grammar rules.,Reading → Grammar → Speaking,48.57,Medium
84,13,5.97,Speaking,Easy,483,64,-0.8,10,Vocabulary,Practice grammar rules.,Reading → Grammar → Speaking,34.25,Low
84,14,6.54,Listening,Medium,118,79,0.63,5,Grammar,Focus on synonyms.,Writing → Reading → Listening,36.12,Low
85,16,8.89,Writing,Easy,362,66,0.59,9,None,Improve pronunciation.,Writing → Reading → Listening,27.22,Low
85,17,5.79,Writing,Easy,339,67,-0.1,10,Vocabulary,Focus on synonyms.,Reading → Grammar → Speaking,22.0,Low
85,10,6.32,Speaking,Medium,449,80,-0.78,1,None,Good progress.,Listening → Speaking → Writing,47.0,Medium
85,16,1.56,Listening,Medium,383,99,0.03,8,Pronunciation,Improve pronunciation.,Writing → Reading → Listening,49.17,Medium
85,14,4.74,Listening,Hard,129,92,-0.21,1,Pronunciation,Good progress.,Reading → Grammar → Speaking,43.58,Medium
85,14,7.16,Grammar,Easy,174,67,0.04,4,Pronunciation,Practice grammar rules.,Listening → Speaking → Writing,32.84,Low
85,11,2.71,Listening,Medium,39,84,-0.12,2,Pronunciation,Focus on synonyms.,Reading → Grammar → Speaking,33.44,Low
85,11,2.02,Writing,Hard,73,62,0.14,9,Grammar,Good progress.,Writing → Reading → Listening,26.16,Low
85,16,3.14,Reading,Hard,415,63,0.45,8,Vocabulary,Focus on synonyms.,Writing → Reading → Listening,30.95,Low
85,15,2.42,Reading,Medium,524,85,0.55,8,Pronunciation,Good progress.,Reading → Grammar → Speaking,25.47,Low
86,16,2.15,Reading,Easy,522,67,0.3,6,Grammar,Focus on synonyms.,Listening → Speaking → Writing,24.78,Low
86,11,4.25,Reading,Hard,198,54,-0.6,9,Pronunciation,Improve pronunciation.,Writing → Reading → Listening,23.03,Low
86,14,9.08,Listening,Easy,560,63,-0.21,4,Vocabulary,Practice grammar rules.,Reading → Grammar → Speaking,18.91,Low
86,12,5.07,Listening,Easy,365,74,-0.86,8,Pronunciation,Improve pronunciation.,Reading → Grammar → Speaking,23.88,Low
86,16,1.88,Grammar,Hard,542,93,-0.1,6,Pronunciation,Practice grammar rules.,Listening → Speaking → Writing,34.87,Low
86,14,0.77,Listening,Medium,159,88,0.94,1,None,Improve pronunciation.,Listening → Speaking → Writing,36.76,Low
86,12,6.96,Reading,Easy,568,61,0.28,9,None,Practice grammar rules.,Writing → Reading → Listening,34.14,Low
86,12,3.83,Speaking,Medium,543,89,-0.69,0,None,Improve pronunciation.,Listening → Speaking → Writing,35.51,Low
86,11,8.22,Speaking,Hard,279,77,-0.46,9,None,Focus on synonyms.,Listening → Speaking → Writing,42.77,Medium
86,16,6.6,Writing,Easy,167,84,-0.87,9,Pronunciation,Improve pronunciation.,Writing → Reading → Listening,32.04,Low
87,13,7.96,Writing,Medium,304,50,-0.64,3,Pronunciation,Good progress.,Reading → Grammar → Speaking,22.46,Low
87,10,2.72,Listening,Medium,493,52,-0.02,9,None,Good progress.,Writing → Reading → Listening,14.31,Low
87,11,6.92,Speaking,Easy,170,92,-0.31,7,Vocabulary,Focus on synonyms.,Writing → Reading → Listening,37.0,Low
87,11,2.64,Reading,Medium,285,99,-0.59,5,Grammar,Focus on synonyms.,Listening → Speaking → Writing,31.38,Low
87,13,9.39,Reading,Medium,485,56,-0.71,1,Pronunciation,Focus on synonyms.,Listening → Speaking → Writing,43.05,Medium
87,10,6.36,Reading,Hard,463,58,0.31,4,None,Good progress.,Reading → Grammar → Speaking,20.48,Low
87,14,3.25,Listening,Hard,202,85,0.12,8,Grammar,Improve pronunciation.,Listening → Speaking → Writing,36.97,Low
87,15,2.7,Listening,Medium,502,72,0.69,5,None,Focus on synonyms.,Reading → Grammar → Speaking,27.73,Low
87,16,1.91,Grammar,Medium,452,73,-0.63,5,None,Improve pronunciation.,Reading → Grammar → Speaking,29.1,Low
87,15,6.95,Reading,Easy,468,59,0.7,6,Vocabulary,Practice grammar rules.,Reading → Grammar → Speaking,25.7,Low
88,14,2.19,Reading,Hard,86,99,0.16,10,Vocabulary,Improve pronunciation.,Writing → Reading → Listening,45.0,Medium
88,17,5.95,Listening,Easy,527,97,-0.47,4,Pronunciation,Improve pronunciation.,Listening → Speaking → Writing,43.73,Medium
88,11,2.65,Listening,Medium,198,61,-0.45,2,None,Good progress.,Listening → Speaking → Writing,27.2,Low
88,10,6.62,Grammar,Easy,590,68,-0.22,2,Grammar,Improve pronunciation.,Reading → Grammar → Speaking,32.88,Low
88,11,8.15,Grammar,Medium,457,81,-0.08,4,Pronunciation,Good progress.,Listening → Speaking → Writing,37.3,Low
88,12,7.78,Writing,Hard,448,73,-0.83,3,Vocabulary,Practice grammar rules.,Reading → Grammar → Speaking,25.85,Low
88,11,7.61,Speaking,Hard,376,71,0.68,4,Pronunciation,Good progress.,Listening → Speaking → Writing,30.04,Low
88,11,1.88,Reading,Medium,546,52,-0.76,8,Pronunciation,Practice grammar rules.,Writing → Reading → Listening,24.98,Low
88,14,0.88,Reading,Hard,484,89,-0.03,4,None,Practice grammar rules.,Listening → Speaking → Writing,33.49,Low
88,14,6.99,Grammar,Medium,231,76,-0.23,3,Grammar,Focus on synonyms.,Reading → Grammar → Speaking,34.98,Low
89,14,3.68,Grammar,Easy,208,68,0.02,3,Vocabulary,Improve pronunciation.,Writing → Reading → Listening,34.52,Low
89,15,4.32,Writing,Medium,86,58,0.77,0,Pronunciation,Improve pronunciation.,Listening → Speaking → Writing,22.03,Low
89,12,0.31,Speaking,Easy,530,100,0.98,9,Pronunciation,Focus on synonyms.,Writing → Reading → Listening,45.28,Medium
89,17,2.6,Writing,Medium,141,98,-0.96,3,None,Focus on synonyms.,Reading → Grammar → Speaking,40.15,Medium
89,17,0.34,Speaking,Hard,177,62,-0.21,3,Pronunciation,Improve pronunciation.,Reading → Grammar → Speaking,25.97,Low
89,14,8.79,Reading,Medium,407,51,0.64,8,Grammar,Focus on synonyms.,Listening → Speaking → Writing,27.47,Low
89,10,2.43,Writing,Medium,377,85,-0.35,10,None,Focus on synonyms.,Reading → Grammar → Speaking,37.7,Low
89,15,5.57,Grammar,Medium,387,78,0.3,3,Vocabulary,Practice grammar rules.,Listening → Speaking → Writing,19.98,Low
89,13,0.39,Writing,Hard,85,60,0.98,6,Pronunciation,Focus on synonyms.,Reading → Grammar → Speaking,15.34,Low
89,10,6.67,Writing,Medium,345,83,0.29,0,Pronunciation,Focus on synonyms.,Reading → Grammar → Speaking,38.86,Low
90,16,3.23,Reading,Hard,214,53,-0.78,6,None,Good progress.,Reading → Grammar → Speaking,21.86,Low
90,16,8.98,Grammar,Medium,83,53,0.69,1,Pronunciation,Improve pronunciation.,Listening → Speaking → Writing,16.78,Low
90,10,8.88,Grammar,Easy,66,50,0.93,10,Vocabulary,Good progress.,Listening → Speaking → Writing,19.37,Low
90,14,3.25,Listening,Medium,299,74,0.43,7,Grammar,Focus on synonyms.,Listening → Speaking → Writing,22.39,Low
90,13,9.01,Listening,Easy,537,75,-0.16,0,Grammar,Focus on synonyms.,Listening → Speaking → Writing,33.18,Low
90,13,9.96,Listening,Hard,257,60,0.9,9,None,Good progress.,Reading → Grammar → Speaking,33.38,Low
90,15,8.25,Reading,Hard,457,72,0.94,2,Pronunciation,Focus on synonyms.,Writing → Reading → Listening,28.5,Low
90,13,8.45,Writing,Medium,30,51,0.87,7,None,Practice grammar rules.,Listening → Speaking → Writing,24.46,Low
90,16,2.49,Grammar,Hard,52,68,-0.18,9,None,Good progress.,Reading → Grammar → Speaking,27.52,Low
90,12,5.77,Grammar,Medium,532,78,0.58,7,None,Good progress.,Reading → Grammar → Speaking,41.24,Medium
91,14,0.67,Writing,Hard,477,89,0.31,10,None,Improve pronunciation.,Listening → Speaking → Writing,42.14,Medium
91,13,0.95,Grammar,Easy,525,53,-0.64,4,None,Good progress.,Listening → Speaking → Writing,14.14,Low
91,15,9.99,Writing,Hard,454,65,0.07,4,Pronunciation,Practice grammar rules.,Reading → Grammar → Speaking,28.64,Low
91,16,3.27,Reading,Easy,47,96,0.5,7,Grammar,Focus on synonyms.,Listening → Speaking → Writing,35.25,Low
91,12,7.48,Reading,Medium,474,86,0.79,9,Grammar,Good progress.,Listening → Speaking → Writing,33.74,Low
91,11,8.07,Reading,Medium,590,76,0.73,4,Grammar,Good progress.,Writing → Reading → Listening,37.35,Low
91,11,8.58,Writing,Medium,588,54,-0.69,8,Pronunciation,Improve pronunciation.,Writing → Reading → Listening,25.34,Low
91,12,9.98,Writing,Easy,68,64,-0.02,0,Pronunciation,Improve pronunciation.,Listening → Speaking → Writing,33.45,Low
91,16,2.41,Speaking,Medium,239,72,-0.04,4,None,Focus on synonyms.,Writing → Reading → Listening,18.67,Low
91,15,0.4,Grammar,Medium,240,98,0.8,2,Grammar,Good progress.,Writing → Reading → Listening,44.77,Medium
92,12,4.11,Grammar,Easy,594,52,-1.0,2,None,Practice grammar rules.,Listening → Speaking → Writing,24.97,Low
92,14,1.3,Speaking,Hard,310,67,0.48,1,Grammar,Focus on synonyms.,Reading → Grammar → Speaking,36.12,Low
92,14,0.22,Speaking,Medium,162,92,0.24,2,Vocabulary,Practice grammar rules.,Reading → Grammar → Speaking,34.61,Low
92,11,3.6,Reading,Hard,478,75,0.84,6,Pronunciation,Good progress.,Reading → Grammar → Speaking,36.86,Low
92,13,7.84,Speaking,Hard,293,55,-0.09,7,Vocabulary,Focus on synonyms.,Reading → Grammar → Speaking,26.11,Low
92,15,5.66,Writing,Medium,140,93,0.32,7,Grammar,Improve pronunciation.,Writing → Reading → Listening,39.86,Low
92,11,3.13,Listening,Medium,584,66,0.95,10,None,Improve pronunciation.,Writing → Reading → Listening,24.9,Low
92,13,6.54,Writing,Easy,267,95,0.49,7,Pronunciation,Practice grammar rules.,Listening → Speaking → Writing,39.79,Low
92,13,2.32,Speaking,Easy,486,87,-0.87,0,Pronunciation,Focus on synonyms.,Listening → Speaking → Writing,31.6,Low
92,17,0.14,Grammar,Medium,545,91,-0.66,10,None,Practice grammar rules.,Reading → Grammar → Speaking,34.45,Low
93,14,7.64,Writing,Hard,202,97,0.64,6,Vocabulary,Improve pronunciation.,Reading → Grammar → Speaking,38.54,Low
93,16,6.24,Grammar,Easy,222,99,-0.33,1,Vocabulary,Good progress.,Listening → Speaking → Writing,40.94,Medium
93,10,7.62,Writing,Easy,544,76,0.41,10,Vocabulary,Improve pronunciation.,Listening → Speaking → Writing,31.78,Low
93,16,0.39,Grammar,Medium,597,69,0.4,9,Vocabulary,Good progress.,Reading → Grammar → Speaking,27.03,Low
93,10,8.37,Writing,Medium,438,55,0.99,3,Pronunciation,Practice grammar rules.,Writing → Reading → Listening,25.17,Low
93,12,6.2,Grammar,Medium,113,100,-0.06,4,Grammar,Practice grammar rules.,Writing → Reading → Listening,42.37,Medium
93,14,5.63,Listening,Medium,109,84,0.48,0,None,Practice grammar rules.,Writing → Reading → Listening,36.83,Low
93,13,6.25,Reading,Easy,238,61,-0.9,3,Grammar,Good progress.,Writing → Reading → Listening,26.82,Low
93,15,8.64,Writing,Easy,551,97,-0.07,3,Grammar,Practice grammar rules.,Writing → Reading → Listening,40.74,Medium
93,10,5.87,Listening,Easy,228,52,-0.63,8,Vocabulary,Practice grammar rules.,Listening → Speaking → Writing,24.91,Low
94,16,5.81,Reading,Hard,263,97,0.68,8,Grammar,Focus on synonyms.,Listening → Speaking → Writing,46.8,Medium
94,13,9.91,Writing,Easy,273,53,0.68,10,Vocabulary,Good progress.,Reading → Grammar → Speaking,22.49,Low
94,10,7.57,Listening,Easy,422,94,-0.53,9,Vocabulary,Practice grammar rules.,Listening → Speaking → Writing,37.3,Low
94,10,4.42,Listening,Medium,595,53,-0.36,0,Grammar,Practice grammar rules.,Listening → Speaking → Writing,25.41,Low
94,17,7.07,Listening,Easy,475,53,0.4,7,None,Good progress.,Listening → Speaking → Writing,24.16,Low
94,10,3.89,Speaking,Easy,422,88,0.48,3,Grammar,Good progress.,Listening → Speaking → Writing,32.23,Low
94,15,2.29,Grammar,Easy,38,70,0.32,3,Grammar,Improve pronunciation.,Reading → Grammar → Speaking,25.63,Low
94,14,5.97,Reading,Medium,182,93,0.99,4,Pronunciation,Improve pronunciation.,Listening → Speaking → Writing,36.62,Low
94,15,9.28,Grammar,Easy,139,51,0.74,1,Vocabulary,Focus on synonyms.,Listening → Speaking → Writing,18.9,Low
94,11,9.29,Grammar,Easy,295,65,-0.17,0,Pronunciation,Practice grammar rules.,Reading → Grammar → Speaking,31.98,Low
95,13,3.42,Grammar,Hard,402,56,-0.35,4,None,Good progress.,Listening → Speaking → Writing,27.85,Low
95,14,5.28,Listening,Hard,181,68,0.19,6,Grammar,Practice grammar rules.,Reading → Grammar → Speaking,25.13,Low
95,17,2.12,Grammar,Hard,444,92,0.64,9,Pronunciation,Improve pronunciation.,Writing → Reading → Listening,30.73,Low
95,14,9.96,Speaking,Hard,355,82,-0.05,8,Pronunciation,Improve pronunciation.,Writing → Reading → Listening,36.85,Low
95,14,9.81,Writing,Medium,580,58,0.48,1,Grammar,Improve pronunciation.,Listening → Speaking → Writing,27.2,Low
95,16,6.5,Listening,Hard,205,86,-0.96,7,Grammar,Good progress.,Listening → Speaking → Writing,48.16,Medium
95,14,8.04,Reading,Easy,554,66,0.85,6,Vocabulary,Practice grammar rules.,Listening → Speaking → Writing,32.55,Low
95,17,7.15,Writing,Hard,344,76,0.55,1,Vocabulary,Good progress.,Listening → Speaking → Writing,27.81,Low
95,15,5.93,Writing,Medium,96,82,-0.21,4,Pronunciation,Practice grammar rules.,Writing → Reading → Listening,30.42,Low
95,14,0.53,Writing,Hard,582,98,-0.23,6,Grammar,Focus on synonyms.,Writing → Reading → Listening,41.34,Medium
96,12,4.55,Grammar,Hard,213,61,-0.79,2,Vocabulary,Improve pronunciation.,Listening → Speaking → Writing,26.29,Low
96,13,6.75,Grammar,Medium,64,94,0.63,1,Vocabulary,Improve pronunciation.,Reading → Grammar → Speaking,39.97,Low
96,14,6.78,Listening,Medium,534,60,0.54,5,None,Improve pronunciation.,Reading → Grammar → Speaking,26.87,Low
96,13,3.73,Grammar,Medium,105,62,0.26,9,Pronunciation,Improve pronunciation.,Writing → Reading → Listening,29.9,Low
96,12,9.42,Grammar,Medium,501,80,-0.8,5,Pronunciation,Good progress.,Reading → Grammar → Speaking,44.6,Medium
96,12,1.67,Grammar,Medium,552,62,-0.48,10,Pronunciation,Improve pronunciation.,Listening → Speaking → Writing,31.95,Low
96,13,5.0,Listening,Medium,312,87,-0.08,3,Grammar,Practice grammar rules.,Listening → Speaking → Writing,31.93,Low
96,10,6.91,Listening,Easy,565,75,-0.47,0,None,Practice grammar rules.,Listening → Speaking → Writing,30.4,Low
96,11,6.97,Speaking,Hard,303,80,-0.13,4,Vocabulary,Improve pronunciation.,Listening → Speaking → Writing,22.92,Low
96,16,6.49,Speaking,Hard,568,71,-0.55,0,None,Improve pronunciation.,Listening → Speaking → Writing,32.4,Low
97,10,2.75,Speaking,Medium,83,55,-0.3,10,Vocabulary,Good progress.,Reading → Grammar → Speaking,20.2,Low
97,10,1.56,Speaking,Medium,84,69,0.3,10,Vocabulary,Good progress.,Reading → Grammar → Speaking,27.97,Low
97,15,6.36,Writing,Easy,306,70,0.78,7,None,Practice grammar rules.,Writing → Reading → Listening,26.09,Low
97,16,5.99,Writing,Easy,472,59,-0.23,1,Pronunciation,Practice grammar rules.,Writing → Reading → Listening,22.13,Low
97,16,1.79,Speaking,Medium,447,68,0.38,8,Grammar,Focus on synonyms.,Reading → Grammar → Speaking,20.24,Low
97,10,7.05,Speaking,Easy,254,84,-0.73,8,None,Practice grammar rules.,Reading → Grammar → Speaking,34.32,Low
97,14,4.55,Reading,Easy,599,75,0.08,2,Pronunciation,Focus on synonyms.,Writing → Reading → Listening,35.01,Low
97,15,6.68,Writing,Medium,284,56,0.84,5,Pronunciation,Improve pronunciation.,Listening → Speaking → Writing,21.53,Low
97,15,8.37,Reading,Medium,205,86,-0.94,8,Grammar,Improve pronunciation.,Writing → Reading → Listening,40.37,Medium
97,12,1.7,Reading,Medium,595,57,-0.46,6,Grammar,Improve pronunciation.,Writing → Reading → Listening,20.25,Low
98,17,0.19,Grammar,Medium,175,54,-0.74,3,Pronunciation,Practice grammar rules.,Reading → Grammar → Speaking,22.36,Low
98,16,7.79,Listening,Hard,414,93,0.07,2,Grammar,Practice grammar rules.,Writing → Reading → Listening,47.11,Medium
98,10,6.1,Writing,Hard,291,85,0.36,1,Pronunciation,Improve pronunciation.,Writing → Reading → Listening,34.29,Low
98,12,7.0,Speaking,Medium,560,100,-0.88,9,Vocabulary,Good progress.,Reading → Grammar → Speaking,43.33,Medium
98,13,8.38,Speaking,Easy,400,77,-0.86,9,Grammar,Improve pronunciation.,Listening → Speaking → Writing,34.71,Low
98,11,8.03,Listening,Medium,226,99,0.74,0,Vocabulary,Focus on synonyms.,Listening → Speaking → Writing,44.37,Medium
98,17,9.61,Writing,Hard,313,52,-0.09,10,Grammar,Good progress.,Listening → Speaking → Writing,26.33,Low
98,17,5.36,Speaking,Easy,331,88,-0.07,9,Pronunciation,Good progress.,Reading → Grammar → Speaking,38.14,Low
98,17,4.88,Speaking,Hard,161,57,0.89,10,Pronunciation,Practice grammar rules.,Writing → Reading → Listening,19.13,Low
98,15,4.02,Grammar,Medium,149,64,-0.36,0,Pronunciation,Practice grammar rules.,Listening → Speaking → Writing,25.74,Low
99,13,1.54,Reading,Hard,165,76,0.79,3,Pronunciation,Focus on synonyms.,Writing → Reading → Listening,34.44,Low
99,17,5.73,Speaking,Hard,558,98,0.95,3,Pronunciation,Improve pronunciation.,Reading → Grammar → Speaking,45.14,Medium
99,13,2.77,Writing,Hard,63,100,-0.52,8,Pronunciation,Improve pronunciation.,Listening → Speaking → Writing,37.32,Low
99,14,9.21,Listening,Easy,561,85,0.03,9,Grammar,Practice grammar rules.,Listening → Speaking → Writing,41.73,Medium
99,17,5.83,Grammar,Hard,237,65,0.07,0,Grammar,Practice grammar rules.,Writing → Reading → Listening,26.36,Low
99,11,5.93,Writing,Easy,328,75,0.73,10,Vocabulary,Improve pronunciation.,Listening → Speaking → Writing,33.44,Low
99,13,3.55,Grammar,Medium,551,94,-0.39,3,None,Good progress.,Reading → Grammar → Speaking,40.34,Medium
99,13,0.52,Reading,Medium,123,93,0.6,2,Grammar,Focus on synonyms.,Writing → Reading → Listening,33.59,Low
99,11,0.32,Speaking,Hard,443,53,0.94,8,Grammar,Focus on synonyms.,Writing → Reading → Listening,20.12,Low
99,17,4.23,Writing,Easy,400,61,0.68,4,None,Focus on synonyms.,Listening → Speaking → Writing,16.05,Low
100,11,0.85,Listening,Medium,438,66,0.82,8,None,Practice grammar rules.,Listening → Speaking → Writing,24.89,Low
100,13,6.07,Reading,Easy,412,90,0.42,9,Vocabulary,Good progress.,Listening → Speaking → Writing,44.09,Medium
100,11,8.81,Reading,Easy,470,93,0.81,5,Vocabulary,Focus on synonyms.,Listening → Speaking → Writing,30.82,Low
